datetime,pid,date,segment,incoming_count,incoming_countmostfrequentcontact,incoming_distinctcontacts,incoming_meanduration,incoming_sumduration,missed_count,missed_distinctcontacts,outgoing_count,outgoing_countmostfrequentcontact,outgoing_distinctcontacts,outgoing_meanduration,outgoing_sumduration
2021-05-17 23:59:59,INS-W_1222,2021-05-17,night,0.9285714285714286,0.9285714285714286,0.9285714285714286,1702.943,1702.943,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,1081.5956666666666,1081.5956666666666
2021-05-18 05:59:59,INS-W_1222,2021-05-18,morning,0.2857142857142857,0.0,0.2857142857142857,28.136363636363637,28.136363636363637,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,1863.076923076923,1954.0
2021-05-18 11:59:59,INS-W_1222,2021-05-18,afternoon,0.0,0.0,0.0,60.07142857142859,93.07142857142857,2.0,2.0,1.0,0.0,1.0,36.0,36.0
2021-05-18 17:59:59,INS-W_1222,2021-05-18,evening,0.0,0.0,0.0,2297.768,2297.768,0.33333333333333337,0.33333333333333337,1.3333333333333333,0.0,1.3333333333333333,338.30769230769226,1065.0
2021-05-18 23:59:59,INS-W_1222,2021-05-18,night,0.8571428571428572,0.8571428571428572,0.8571428571428572,1702.943,1702.943,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,1001.396,1001.396
2021-05-19 05:59:59,INS-W_1222,2021-05-19,morning,0.42857142857142855,0.0,0.42857142857142855,28.90909090909091,28.90909090909091,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,1711.6153846153845,1848.0
2021-05-19 11:59:59,INS-W_1222,2021-05-19,afternoon,0.6,0.0,0.6,53.19047619047622,89.85714285714286,1.6,1.6,1.0,0.0,1.0,30.4,30.4
2021-05-19 17:59:59,INS-W_1222,2021-05-19,evening,0.0,0.0,0.0,2190.672,2190.672,0.0,0.0,2.0,0.0,2.0,404.0,808.0
2021-05-19 23:59:59,INS-W_1222,2021-05-19,night,0.7857142857142857,0.7857142857142857,0.7857142857142857,1702.943,1702.943,0.0,0.0,0.21428571428571427,0.0,0.21428571428571427,921.1963333333333,921.1963333333333
2021-05-20 05:59:59,INS-W_1222,2021-05-20,morning,0.5714285714285714,0.0,0.5714285714285714,29.68181818181818,29.68181818181818,0.0,0.0,0.4285714285714286,0.0,0.4285714285714286,1560.1538461538462,1742.0
2021-05-20 11:59:59,INS-W_1222,2021-05-20,afternoon,1.2,0.0,1.2,46.30952380952384,86.64285714285714,1.2000000000000002,1.2000000000000002,1.0,0.0,1.0,24.8,24.8
2021-05-20 17:59:59,INS-W_1222,2021-05-20,evening,0.0,0.0,0.0,2083.576,2083.576,0.0,0.0,2.0,0.0,2.0,537.25,1074.5
2021-05-20 23:59:59,INS-W_1222,2021-05-20,night,0.7142857142857143,0.7142857142857143,0.7142857142857143,1702.943,1702.943,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,840.9966666666667,840.9966666666667
2021-05-21 05:59:59,INS-W_1222,2021-05-21,morning,0.7142857142857143,0.0,0.7142857142857143,30.454545454545453,30.454545454545453,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,1408.6923076923076,1636.0
2021-05-21 11:59:59,INS-W_1222,2021-05-21,afternoon,1.8,0.0,1.8,39.42857142857146,83.42857142857143,0.8,0.8,1.0,0.0,1.0,19.2,19.2
2021-05-21 17:59:59,INS-W_1222,2021-05-21,evening,0.0,0.0,0.0,1976.48,1976.48,0.0,0.0,2.0,0.0,2.0,670.5,1341.0
2021-05-21 23:59:59,INS-W_1222,2021-05-21,night,0.6428571428571428,0.6428571428571428,0.6428571428571428,1702.943,1702.943,0.0,0.0,0.35714285714285715,0.0,0.35714285714285715,760.7969999999999,760.7969999999999
2021-05-22 05:59:59,INS-W_1222,2021-05-22,morning,0.8571428571428571,0.0,0.8571428571428571,31.227272727272727,31.227272727272727,0.0,0.0,0.1428571428571429,0.0,0.1428571428571429,1257.230769230769,1530.0
2021-05-22 11:59:59,INS-W_1222,2021-05-22,afternoon,2.4,0.0,2.4,32.54761904761908,80.21428571428572,0.40000000000000013,0.40000000000000013,1.0,0.0,1.0,13.600000000000001,13.600000000000001
2021-05-22 17:59:59,INS-W_1222,2021-05-22,evening,0.19999999999999998,0.0,0.19999999999999998,1869.384,1869.384,0.0,0.0,1.6,0.0,1.6,563.25,1122.0
2021-05-22 23:59:59,INS-W_1222,2021-05-22,night,0.5714285714285714,0.5714285714285714,0.5714285714285714,1702.943,1702.943,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,680.5973333333333,680.5973333333333
2021-05-23 05:59:59,INS-W_1222,2021-05-23,morning,1.0,0.0,1.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,1105.7692307692307,1424.0
2021-05-23 11:59:59,INS-W_1222,2021-05-23,afternoon,3.0,0.0,3.0,25.6666666666667,77.0,0.0,0.0,1.0,0.0,1.0,8.0,8.0
2021-05-23 17:59:59,INS-W_1222,2021-05-23,evening,0.39999999999999997,0.0,0.39999999999999997,1762.288,1762.288,0.0,0.0,1.2000000000000002,0.0,1.2000000000000002,456.0,903.0
2021-05-23 23:59:59,INS-W_1222,2021-05-23,night,0.5,0.5,0.5,1702.943,1702.943,0.0,0.0,0.5,0.0,0.5,600.3976666666666,600.3976666666666
2021-05-24 05:59:59,INS-W_1222,2021-05-24,morning,0.8333333333333334,0.0,0.8333333333333334,147.42857142857144,147.42857142857144,0.5,0.5,0.6666666666666666,0.0,0.6666666666666666,954.3076923076922,1318.0
2021-05-24 11:59:59,INS-W_1222,2021-05-24,afternoon,1.5,0.0,1.5,25.888888888888918,68.66666666666667,0.5,0.5,1.5,0.0,1.5,628.75,1253.5
2021-05-24 17:59:59,INS-W_1222,2021-05-24,evening,0.6,0.0,0.6,1655.192,1655.192,0.0,0.0,0.8,0.0,0.8,348.75,684.0
2021-05-24 23:59:59,INS-W_1222,2021-05-24,night,0.4285714285714286,0.4285714285714286,0.4285714285714286,1702.943,1702.943,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,520.198,520.198
2021-05-25 05:59:59,INS-W_1222,2021-05-25,morning,0.6666666666666667,0.0,0.6666666666666667,262.8571428571429,262.8571428571429,1.0,1.0,1.3333333333333333,0.0,1.3333333333333333,802.8461538461538,1212.0
2021-05-25 11:59:59,INS-W_1222,2021-05-25,afternoon,0.0,0.0,0.0,26.111111111111132,60.333333333333336,1.0,1.0,2.0,0.0,2.0,1249.5,2499.0
2021-05-25 17:59:59,INS-W_1222,2021-05-25,evening,0.7999999999999999,0.0,0.7999999999999999,1548.096,1548.096,0.0,0.0,0.40000000000000013,0.0,0.40000000000000013,241.5,465.0
2021-05-25 23:59:59,INS-W_1222,2021-05-25,night,0.3571428571428572,0.3571428571428572,0.3571428571428572,1702.943,1702.943,0.0,0.0,0.6428571428571428,0.0,0.6428571428571428,439.99833333333333,439.99833333333333
2021-05-26 05:59:59,INS-W_1222,2021-05-26,morning,0.5,0.0,0.5,378.2857142857143,378.2857142857143,1.5,1.5,1.9999999999999998,0.0,1.9999999999999998,651.3846153846152,1106.0
2021-05-26 11:59:59,INS-W_1222,2021-05-26,afternoon,0.0,0.0,0.0,26.33333333333335,52.0,0.0,0.0,1.0,0.0,1.0,39.0,39.0
2021-05-26 17:59:59,INS-W_1222,2021-05-26,evening,1.0,0.0,1.0,1441.0,1441.0,0.0,0.0,0.0,0.0,0.0,134.25,246.0
2021-05-26 23:59:59,INS-W_1222,2021-05-26,night,0.2857142857142857,0.2857142857142857,0.2857142857142857,1702.943,1702.943,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,359.7986666666666,359.7986666666666
2021-05-27 05:59:59,INS-W_1222,2021-05-27,morning,0.33333333333333337,0.0,0.33333333333333337,493.7142857142857,493.7142857142857,2.0,2.0,2.6666666666666665,0.0,2.6666666666666665,499.9230769230769,1000.0
2021-05-27 11:59:59,INS-W_1222,2021-05-27,afternoon,0.0,0.0,0.0,26.555555555555568,43.66666666666667,0.0,0.0,1.0,0.0,1.0,1051.0,1051.0
2021-05-27 17:59:59,INS-W_1222,2021-05-27,evening,1.0,0.0,1.0,429.0,429.0,0.0,0.0,1.0,0.0,1.0,27.0,27.0
2021-05-27 23:59:59,INS-W_1222,2021-05-27,night,0.2142857142857143,0.2142857142857143,0.2142857142857143,1702.943,1702.943,0.0,0.0,0.7857142857142857,0.0,0.7857142857142857,279.59899999999993,279.59899999999993
2021-05-28 05:59:59,INS-W_1222,2021-05-28,morning,0.16666666666666674,0.0,0.16666666666666674,609.1428571428571,609.1428571428571,2.5,2.5,3.333333333333333,0.0,3.333333333333333,348.46153846153834,894.0
2021-05-28 11:59:59,INS-W_1222,2021-05-28,afternoon,0.0,0.0,0.0,26.777777777777782,35.333333333333336,0.0,0.0,1.0,0.0,1.0,2063.0,2063.0
2021-05-28 17:59:59,INS-W_1222,2021-05-28,evening,2.0,0.0,2.0,501.5,1003.0,0.0,0.0,2.0,0.0,2.0,39.0,78.0
2021-05-28 23:59:59,INS-W_1222,2021-05-28,night,0.1428571428571429,0.1428571428571429,0.1428571428571429,1702.943,1702.943,0.0,0.0,0.8571428571428571,0.0,0.8571428571428571,199.3993333333333,199.3993333333333
2021-05-29 05:59:59,INS-W_1222,2021-05-29,morning,0.0,0.0,0.0,724.5714285714286,724.5714285714286,3.0,3.0,4.0,0.0,4.0,197.0,788.0
2021-05-29 11:59:59,INS-W_1222,2021-05-29,afternoon,1.0,0.0,1.0,27.0,27.0,0.0,0.0,1.0,0.0,1.0,38.0,38.0
2021-05-29 17:59:59,INS-W_1222,2021-05-29,evening,0.0,0.0,0.0,705.3333333333334,1151.111111111111,0.0,0.0,3.0,0.0,3.0,246.333333333333,739.0
2021-05-29 23:59:59,INS-W_1222,2021-05-29,night,0.07142857142857151,0.07142857142857151,0.07142857142857151,1702.943,1702.943,0.0,0.0,0.9285714285714285,0.0,0.9285714285714285,119.19966666666664,119.19966666666664
2021-05-30 05:59:59,INS-W_1222,2021-05-30,morning,0.125,0.0,0.125,840.0,840.0,2.625,2.625,3.5,0.0,3.5,197.0,788.0
2021-05-30 11:59:59,INS-W_1222,2021-05-30,afternoon,1.0,0.0,1.0,27.0,27.0,0.0,0.0,1.0,0.0,1.0,38.0,38.0
2021-05-30 17:59:59,INS-W_1222,2021-05-30,evening,0.0,0.0,0.0,909.1666666666667,1299.2222222222222,1.0,1.0,0.0,0.0,0.0,123.1666666666665,369.5
2021-05-30 23:59:59,INS-W_1222,2021-05-30,night,0.0,0.0,0.0,1702.943,1702.943,0.0,0.0,1.0,0.0,1.0,39.0,39.0
2021-05-31 05:59:59,INS-W_1222,2021-05-31,morning,0.25,0.0,0.25,955.4285714285714,955.4285714285714,2.25,2.25,3.0,0.0,3.0,197.0,788.0
2021-05-31 11:59:59,INS-W_1222,2021-05-31,afternoon,1.0,0.0,1.0,27.0,27.0,0.0,0.0,1.0,0.0,1.0,38.0,38.0
2021-05-31 17:59:59,INS-W_1222,2021-05-31,evening,0.0,0.0,0.0,1113.0,1447.3333333333335,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2021-05-31 23:59:59,INS-W_1222,2021-05-31,night,0.0,0.0,0.0,1702.943,1702.943,0.0,0.0,3.0,0.0,3.0,769.0,2307.0
2021-06-01 05:59:59,INS-W_1222,2021-06-01,morning,0.375,0.0,0.375,1070.857142857143,1070.857142857143,1.875,1.875,2.5,0.0,2.5,197.0,788.0
2021-06-01 11:59:59,INS-W_1222,2021-06-01,afternoon,1.0,0.0,1.0,27.0,27.0,0.0,0.0,1.0,0.0,1.0,38.0,38.0
2021-06-01 17:59:59,INS-W_1222,2021-06-01,evening,0.0,0.0,0.0,1316.8333333333335,1595.4444444444443,1.0,1.0,0.0,0.0,0.0,278.75,1115.0
2021-06-01 23:59:59,INS-W_1222,2021-06-01,night,0.0,0.0,0.0,1702.943,1702.943,0.0,0.0,3.0,0.0,3.0,769.0,2307.0
2021-06-02 05:59:59,INS-W_1222,2021-06-02,morning,0.5,0.0,0.5,1186.2857142857142,1186.2857142857142,1.5,1.5,2.0,0.0,2.0,197.0,788.0
2021-06-02 11:59:59,INS-W_1222,2021-06-02,afternoon,1.0,0.0,1.0,27.0,27.0,0.0,0.0,1.0,0.0,1.0,38.0,38.0
2021-06-02 17:59:59,INS-W_1222,2021-06-02,evening,0.0,0.0,0.0,1520.6666666666667,1743.5555555555557,1.0,1.0,4.0,0.0,4.0,557.5,2230.0
2021-06-02 23:59:59,INS-W_1222,2021-06-02,night,0.0,0.0,0.0,1702.943,1702.943,0.0,0.0,3.0,0.0,3.0,769.0,2307.0
2021-06-03 05:59:59,INS-W_1222,2021-06-03,morning,0.625,0.0,0.625,1301.7142857142856,1301.7142857142856,1.1249999999999998,1.1249999999999998,1.5,0.0,1.5,197.0,788.0
2021-06-03 11:59:59,INS-W_1222,2021-06-03,afternoon,1.0,0.0,1.0,27.0,27.0,0.0,0.0,1.0,0.0,1.0,38.0,38.0
2021-06-03 17:59:59,INS-W_1222,2021-06-03,evening,0.0,0.0,0.0,1724.5,1891.6666666666667,0.6666666666666667,0.6666666666666667,3.0,0.0,3.0,1139.6666666666665,2254.6666666666665
2021-06-03 23:59:59,INS-W_1222,2021-06-03,night,0.0,0.0,0.0,1702.943,1702.943,0.0,0.0,3.0,0.0,3.0,769.0,2307.0
2021-06-04 05:59:59,INS-W_1222,2021-06-04,morning,0.75,0.0,0.75,1417.142857142857,1417.142857142857,0.75,0.75,1.0,0.0,1.0,197.0,788.0
2021-06-04 11:59:59,INS-W_1222,2021-06-04,afternoon,1.0,0.0,1.0,27.0,27.0,0.0,0.0,1.0,0.0,1.0,38.0,38.0
2021-06-04 17:59:59,INS-W_1222,2021-06-04,evening,0.0,0.0,0.0,1928.3333333333335,2039.7777777777778,0.33333333333333337,0.33333333333333337,2.0,0.0,2.0,1721.8333333333333,2279.3333333333335
2021-06-04 23:59:59,INS-W_1222,2021-06-04,night,0.0,0.0,0.0,1702.943,1702.943,0.0,0.0,3.0,0.0,3.0,769.0,2307.0
2021-06-05 05:59:59,INS-W_1222,2021-06-05,morning,0.875,0.0,0.875,1532.5714285714284,1532.5714285714284,0.375,0.375,0.5,0.0,0.5,197.0,788.0
2021-06-05 11:59:59,INS-W_1222,2021-06-05,afternoon,1.0,0.0,1.0,27.0,27.0,0.0,0.0,1.0,0.0,1.0,38.0,38.0
2021-06-05 17:59:59,INS-W_1222,2021-06-05,evening,0.0,0.0,0.0,2132.166666666667,2187.8888888888887,0.0,0.0,1.0,0.0,1.0,2304.0,2304.0
2021-06-05 23:59:59,INS-W_1222,2021-06-05,night,0.0,0.0,0.0,1702.943,1702.943,0.0,0.0,3.0,0.0,3.0,769.0,2307.0
2021-06-06 05:59:59,INS-W_1222,2021-06-06,morning,1.0,0.0,1.0,1648.0,1648.0,0.0,0.0,0.0,0.0,0.0,197.0,788.0
2021-06-06 11:59:59,INS-W_1222,2021-06-06,afternoon,1.0,0.0,1.0,27.0,27.0,0.0,0.0,1.0,0.0,1.0,38.0,38.0
2021-06-06 17:59:59,INS-W_1222,2021-06-06,evening,1.0,0.0,1.0,2336.0,2336.0,0.0,0.0,1.0,0.0,1.0,3179.999,3179.999
2021-06-06 23:59:59,INS-W_1222,2021-06-06,night,0.0,0.0,0.0,1702.943,1702.943,0.0,0.0,3.0,0.0,3.0,769.0,2307.0
2021-03-29 05:59:59,INS-W_955,2021-03-29,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-03-29 11:59:59,INS-W_955,2021-03-29,afternoon,0.0,0.0,0.0,14.5,29.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2021-03-29 17:59:59,INS-W_955,2021-03-29,evening,2.0,0.0,2.0,33.0,66.0,0.0,0.0,1.0,0.0,1.0,463.0,463.0
2021-03-29 23:59:59,INS-W_955,2021-03-29,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-03-30 05:59:59,INS-W_955,2021-03-30,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-03-30 11:59:59,INS-W_955,2021-03-30,afternoon,2.0,0.0,2.0,14.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30 17:59:59,INS-W_955,2021-03-30,evening,2.0,0.0,2.0,33.0,66.0,0.0,0.0,1.0,0.0,1.0,463.0,463.0
2021-03-30 23:59:59,INS-W_955,2021-03-30,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-03-31 05:59:59,INS-W_955,2021-03-31,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-03-31 11:59:59,INS-W_955,2021-03-31,afternoon,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 17:59:59,INS-W_955,2021-03-31,evening,1.0,0.0,1.0,181.0,181.0,0.0,0.0,2.0,0.0,2.0,9.5,19.0
2021-03-31 23:59:59,INS-W_955,2021-03-31,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-01 05:59:59,INS-W_955,2021-04-01,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-01 11:59:59,INS-W_955,2021-04-01,afternoon,1.0,0.0,1.0,28.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-04-01 17:59:59,INS-W_955,2021-04-01,evening,0.0,0.0,0.0,136.5,320.5,0.0,0.0,2.0,0.0,2.0,647.0,1294.0
2021-04-01 23:59:59,INS-W_955,2021-04-01,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-02 05:59:59,INS-W_955,2021-04-02,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-02 11:59:59,INS-W_955,2021-04-02,afternoon,0.0,0.0,0.0,29.5,29.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2021-04-02 17:59:59,INS-W_955,2021-04-02,evening,5.0,0.0,5.0,92.0,460.0,0.0,0.0,0.0,0.0,0.0,576.5,1153.0
2021-04-02 23:59:59,INS-W_955,2021-04-02,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-03 05:59:59,INS-W_955,2021-04-03,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-03 11:59:59,INS-W_955,2021-04-03,afternoon,0.3333333333333333,0.0,0.3333333333333333,31.0,31.0,1.3333333333333335,1.3333333333333335,0.0,0.0,0.0,0.0,0.0
2021-04-03 17:59:59,INS-W_955,2021-04-03,evening,3.0,0.0,3.0,170.5,354.5,0.5,0.5,0.0,0.0,0.0,506.0,1012.0
2021-04-03 23:59:59,INS-W_955,2021-04-03,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-04 05:59:59,INS-W_955,2021-04-04,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-04 11:59:59,INS-W_955,2021-04-04,afternoon,0.6666666666666666,0.0,0.6666666666666666,32.5,32.5,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0
2021-04-04 17:59:59,INS-W_955,2021-04-04,evening,1.0,0.0,1.0,249.0,249.0,1.0,1.0,0.0,0.0,0.0,435.5,871.0
2021-04-04 23:59:59,INS-W_955,2021-04-04,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-05 05:59:59,INS-W_955,2021-04-05,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-05 11:59:59,INS-W_955,2021-04-05,afternoon,1.0,0.0,1.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05 17:59:59,INS-W_955,2021-04-05,evening,3.0,0.0,3.0,82.0,246.0,0.0,0.0,0.0,0.0,0.0,365.0,730.0
2021-04-05 23:59:59,INS-W_955,2021-04-05,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-06 05:59:59,INS-W_955,2021-04-06,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-06 11:59:59,INS-W_955,2021-04-06,afternoon,0.75,0.0,0.75,34.24995,37.8999,0.0,0.0,0.5,0.0,0.5,0.0,0.0
2021-04-06 17:59:59,INS-W_955,2021-04-06,evening,0.0,0.0,0.0,54.5,136.5,2.0,2.0,2.0,0.0,2.0,294.5,589.0
2021-04-06 23:59:59,INS-W_955,2021-04-06,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-07 05:59:59,INS-W_955,2021-04-07,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-07 11:59:59,INS-W_955,2021-04-07,afternoon,0.5,0.0,0.5,34.4999,41.7998,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021-04-07 17:59:59,INS-W_955,2021-04-07,evening,1.0,0.0,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,285.047619047619,602.7142857142857
2021-04-07 23:59:59,INS-W_955,2021-04-07,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-08 05:59:59,INS-W_955,2021-04-08,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-08 11:59:59,INS-W_955,2021-04-08,afternoon,0.25,0.0,0.25,34.74985,45.6997,0.0,0.0,1.5,0.0,1.5,0.0,0.0
2021-04-08 17:59:59,INS-W_955,2021-04-08,evening,1.0,0.0,1.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,275.595238095238,616.4285714285714
2021-04-08 23:59:59,INS-W_955,2021-04-08,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-09 05:59:59,INS-W_955,2021-04-09,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-09 11:59:59,INS-W_955,2021-04-09,afternoon,0.0,0.0,0.0,34.9998,49.599599999999995,0.0,0.0,2.0,0.0,2.0,0.0,0.0
2021-04-09 17:59:59,INS-W_955,2021-04-09,evening,1.0,0.0,1.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,266.142857142857,630.1428571428571
2021-04-09 23:59:59,INS-W_955,2021-04-09,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-10 05:59:59,INS-W_955,2021-04-10,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-10 11:59:59,INS-W_955,2021-04-10,afternoon,0.0,0.0,0.0,35.24975,53.4995,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021-04-10 17:59:59,INS-W_955,2021-04-10,evening,1.0,0.0,1.0,180.75,180.75,0.25,0.25,0.75,0.0,0.75,256.690476190476,643.8571428571429
2021-04-10 23:59:59,INS-W_955,2021-04-10,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-11 05:59:59,INS-W_955,2021-04-11,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-11 11:59:59,INS-W_955,2021-04-11,afternoon,0.0,0.0,0.0,35.4997,57.3994,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,32.375,32.375
2021-04-11 17:59:59,INS-W_955,2021-04-11,evening,1.0,0.0,1.0,262.5,262.5,0.5,0.5,1.5,0.0,1.5,247.238095238095,657.5714285714286
2021-04-11 23:59:59,INS-W_955,2021-04-11,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-12 05:59:59,INS-W_955,2021-04-12,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-12 11:59:59,INS-W_955,2021-04-12,afternoon,0.0,0.0,0.0,35.749649999999995,61.299299999999995,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,64.75,64.75
2021-04-12 17:59:59,INS-W_955,2021-04-12,evening,1.0,0.0,1.0,344.25,344.25,0.75,0.75,2.25,0.0,2.25,237.785714285714,671.2857142857143
2021-04-12 23:59:59,INS-W_955,2021-04-12,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-13 05:59:59,INS-W_955,2021-04-13,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-13 11:59:59,INS-W_955,2021-04-13,afternoon,0.0,0.0,0.0,35.9996,65.19919999999999,1.0,1.0,0.0,0.0,0.0,97.125,97.125
2021-04-13 17:59:59,INS-W_955,2021-04-13,evening,1.0,0.0,1.0,426.0,426.0,1.0,1.0,3.0,0.0,3.0,228.333333333333,685.0
2021-04-13 23:59:59,INS-W_955,2021-04-13,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-14 05:59:59,INS-W_955,2021-04-14,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-14 11:59:59,INS-W_955,2021-04-14,afternoon,1.0,0.0,1.0,36.24955,69.09909999999999,1.0,1.0,0.0,0.0,0.0,129.5,129.5
2021-04-14 17:59:59,INS-W_955,2021-04-14,evening,0.5,0.0,0.5,305.6666666666667,305.6666666666667,0.5,0.5,2.0,0.0,2.0,224.66666666666652,453.0
2021-04-14 23:59:59,INS-W_955,2021-04-14,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-15 05:59:59,INS-W_955,2021-04-15,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-15 11:59:59,INS-W_955,2021-04-15,afternoon,2.0,0.0,2.0,36.4995,72.999,1.0,1.0,0.0,0.0,0.0,161.875,161.875
2021-04-15 17:59:59,INS-W_955,2021-04-15,evening,0.0,0.0,0.0,185.33333333333334,185.33333333333334,0.0,0.0,1.0,0.0,1.0,221.0,221.0
2021-04-15 23:59:59,INS-W_955,2021-04-15,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-16 05:59:59,INS-W_955,2021-04-16,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-16 11:59:59,INS-W_955,2021-04-16,afternoon,1.0,0.0,1.0,242.0,242.0,0.0,0.0,0.0,0.0,0.0,194.25,194.25
2021-04-16 17:59:59,INS-W_955,2021-04-16,evening,1.0,0.0,1.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,205.4,262.6
2021-04-16 23:59:59,INS-W_955,2021-04-16,night,1.0,0.0,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
2021-04-17 05:59:59,INS-W_955,2021-04-17,morning,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,,
2021-04-17 11:59:59,INS-W_955,2021-04-17,afternoon,1.0,0.0,1.0,382.5,382.5,0.0,0.0,0.5,0.0,0.5,226.625,226.625
2021-04-17 17:59:59,INS-W_955,2021-04-17,evening,1.0,0.0,1.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,189.8,304.2
