pid,date,segment,numberofsignificantplaces,radiusgyration,timeathome,totaldistance,duration_in_locmap_exercise,duration_in_locmap_greens,duration_in_locmap_study,datetime
INS-W_1077,2021-04-10,morning,1.0,0.0,355.990666666667,219.478508343733,0.0,0.0,0.0,2021-04-10 05:59:59
INS-W_1077,2021-04-10,night,1.0,0.0,354.991066666667,312.140332695512,0.0,0.0,0.0,2021-04-10 23:59:59
INS-W_1077,2021-04-11,afternoon,1.0,7.07323088988687e-10,344.394283333334,809.895384033295,0.0,0.0,0.0,2021-04-11 11:59:59
INS-W_1077,2021-04-11,evening,1.0,0.0,359.92855,400.548145195126,0.0,0.0,0.0,2021-04-11 17:59:59
INS-W_1077,2021-04-11,morning,1.0,0.0,359.991700000001,5.39649032524281,0.0,0.0,0.0,2021-04-11 05:59:59
INS-W_1077,2021-04-11,night,1.0,0.0,358.989750000001,46.1588673391846,0.0,0.0,0.0,2021-04-11 23:59:59
INS-W_1077,2021-04-12,afternoon,1.0,0.0,353.942133333334,687.390988022765,0.0,0.0,0.0,2021-04-12 11:59:59
INS-W_1077,2021-04-12,evening,1.0,1.9168486488587902e-09,355.92635,634.064476891165,0.0,0.0,0.0,2021-04-12 17:59:59
INS-W_1077,2021-04-12,morning,1.0,7.07323088988687e-10,358.941733333333,372.452464887636,0.0,0.0,0.0,2021-04-12 05:59:59
INS-W_1077,2021-04-12,night,1.0,7.07323088988687e-10,358.945933333334,301.172935974553,0.0,0.0,0.0,2021-04-12 23:59:59
INS-W_1077,2021-04-13,afternoon,1.0,7.07323088988687e-10,357.945683333334,421.222345773841,0.0,0.0,0.0,2021-04-13 11:59:59
INS-W_1077,2021-04-13,evening,1.0,0.0,356.92115,643.454733239359,0.0,0.0,0.0,2021-04-13 17:59:59
INS-W_1077,2021-04-13,morning,1.0,7.07323088988687e-10,359.932216666667,379.758401653478,0.0,0.0,0.0,2021-04-13 05:59:59
INS-W_1077,2021-04-13,night,1.0,0.0,357.722966666667,417.950780463069,0.0,0.0,0.0,2021-04-13 23:59:59
INS-W_1077,2021-04-14,afternoon,4.0,939.871728069245,306.959983333334,8415.65544230044,0.0,0.0,0.0,2021-04-14 11:59:59
INS-W_1077,2021-04-14,evening,1.0,0.0,345.979133333334,1409.92181018873,0.0,0.0,0.0,2021-04-14 17:59:59
INS-W_1077,2021-04-14,morning,1.0,0.0,359.951033333334,237.42295144106,0.0,0.0,0.0,2021-04-14 05:59:59
INS-W_1077,2021-04-14,night,1.0,7.07323088988687e-10,358.920866666667,490.155832309072,0.0,0.0,0.0,2021-04-14 23:59:59
INS-W_1077,2021-04-15,afternoon,1.0,0.0,348.986466666667,851.477124581826,0.0,0.0,0.0,2021-04-15 11:59:59
INS-W_1077,2021-04-15,evening,1.0,0.0,344.989150000001,1238.72932064912,0.0,0.0,0.0,2021-04-15 17:59:59
INS-W_1077,2021-04-15,morning,1.0,0.0,347.9864,860.44521969126,0.0,0.0,0.0,2021-04-15 05:59:59
INS-W_1077,2021-04-15,night,1.0,0.0,345.9881,1197.96377649869,0.0,0.0,0.0,2021-04-15 23:59:59
INS-W_1077,2021-04-16,afternoon,1.0,0.0,351.989333333333,597.857618101148,0.0,0.0,0.0,2021-04-16 11:59:59
INS-W_1077,2021-04-16,evening,1.0,0.0,350.988850000001,796.830369722182,0.0,0.0,0.0,2021-04-16 17:59:59
INS-W_1077,2021-04-16,morning,1.0,0.0,356.986766666667,372.692347389716,0.0,0.0,0.0,2021-04-16 05:59:59
INS-W_1077,2021-04-16,night,1.0,0.0,358.991766666667,37.3915772314003,0.0,0.0,0.0,2021-04-16 23:59:59
INS-W_1077,2021-04-17,afternoon,1.0,0.0,337.771750000001,992.735045569549,0.0,0.0,0.0,2021-04-17 11:59:59
INS-W_1077,2021-04-17,evening,1.0,0.0,340.211516666667,1110.06540216143,0.0,0.0,0.0,2021-04-17 17:59:59
INS-W_1077,2021-04-17,morning,1.0,0.0,347.989133333333,971.686134872948,0.0,0.0,0.0,2021-04-17 05:59:59
INS-W_1077,2021-04-17,night,1.0,0.0,347.983666666667,1248.77345093871,0.0,0.0,0.0,2021-04-17 23:59:59
INS-W_1077,2021-04-18,afternoon,1.0,0.0,353.987566666667,466.934643157914,0.0,0.0,0.0,2021-04-18 11:59:59
INS-W_1077,2021-04-18,evening,1.0,0.0,347.989383333334,822.347536968059,0.0,0.0,0.0,2021-04-18 17:59:59
INS-W_1077,2021-04-18,morning,1.0,0.0,356.9903,193.08330224387,0.0,0.0,0.0,2021-04-18 05:59:59
INS-W_1077,2021-04-18,night,1.0,0.0,353.990800000002,347.413515493307,0.0,0.0,0.0,2021-04-18 23:59:59
INS-W_1077,2021-04-19,afternoon,1.0,0.0,302.231416666667,632.055915740882,0.0,0.0,0.0,2021-04-19 11:59:59
INS-W_1077,2021-04-19,evening,1.0,0.0,299.747250000001,42.1639740834275,0.0,0.0,0.0,2021-04-19 17:59:59
INS-W_1077,2021-04-19,morning,1.0,0.0,346.747166666668,842.12190052307,0.0,0.0,0.0,2021-04-19 05:59:59
INS-W_1077,2021-04-19,night,1.0,0.0,345.987316666668,989.455384812558,0.0,0.0,0.0,2021-04-19 23:59:59
INS-W_1077,2021-04-20,afternoon,1.0,0.0,358.9852,83.1811292969081,0.0,0.0,0.0,2021-04-20 11:59:59
INS-W_1077,2021-04-20,evening,1.0,0.0,350.990216666667,363.585989889979,0.0,0.0,0.0,2021-04-20 17:59:59
INS-W_1077,2021-04-20,morning,1.0,0.0,306.244716666668,82.8835678916303,0.0,0.0,0.0,2021-04-20 05:59:59
INS-W_1077,2021-04-20,night,,,,,,,,2021-04-20 23:59:59
INS-W_1077,2021-04-21,afternoon,1.0,7.07323088988687e-10,341.989966666667,936.185382257239,0.0,0.0,0.0,2021-04-21 11:59:59
INS-W_1077,2021-04-21,evening,1.0,0.0,359.712083333334,133.83945448741,0.0,0.0,0.0,2021-04-21 17:59:59
INS-W_1077,2021-04-21,morning,1.0,0.0,354.990333333334,232.525953828503,0.0,0.0,0.0,2021-04-21 05:59:59
INS-W_1077,2021-04-21,night,1.0,0.0,351.975700000001,424.111157678093,0.0,0.0,0.0,2021-04-21 23:59:59
INS-W_1077,2021-04-22,afternoon,5.0,674.674839822916,275.9916,7728.73947160653,0.0,0.0,0.0,2021-04-22 11:59:59
INS-W_1077,2021-04-22,evening,1.0,0.0,355.993650000001,301.328908513778,0.0,0.0,0.0,2021-04-22 17:59:59
INS-W_1077,2021-04-22,morning,1.0,0.0,346.9908,714.685289674417,0.0,0.0,0.0,2021-04-22 05:59:59
INS-W_1077,2021-04-22,night,1.0,0.0,345.267016666668,1058.010290447,0.0,0.0,0.0,2021-04-22 23:59:59
INS-W_1077,2021-04-23,afternoon,1.0,0.0,255.687083333334,1199.26145717899,0.0,0.0,0.0,2021-04-23 11:59:59
INS-W_1077,2021-04-23,evening,1.0,0.0,226.301283333334,1628.72736779833,0.0,0.0,0.0,2021-04-23 17:59:59
INS-W_1077,2021-04-23,morning,1.0,0.0,359.992650000001,0.0,0.0,0.0,0.0,2021-04-23 05:59:59
INS-W_1077,2021-04-23,night,1.0,0.0,357.990116666668,100.753910175698,0.0,0.0,0.0,2021-04-23 23:59:59
INS-W_1077,2021-04-24,afternoon,1.0,0.0,13.4565333333333,0.0,0.0,0.0,0.0,2021-04-24 11:59:59
INS-W_1077,2021-04-24,evening,,,,,,,,2021-04-24 17:59:59
INS-W_1077,2021-04-24,morning,1.0,0.0,358.226900000001,102.539347257197,0.0,0.0,0.0,2021-04-24 05:59:59
INS-W_1077,2021-04-24,night,1.0,0.0,347.991083333334,565.55498506261,0.0,0.0,0.0,2021-04-24 23:59:59
INS-W_1077,2021-04-25,afternoon,1.0,0.0,276.242100000001,461.48258663453,0.0,0.0,0.0,2021-04-25 11:59:59
INS-W_1077,2021-04-25,evening,1.0,0.0,351.929766666667,778.1177222497,0.0,0.0,0.0,2021-04-25 17:59:59
INS-W_1077,2021-04-25,morning,1.0,0.0,359.9794,51.4510083773262,0.0,0.0,0.0,2021-04-25 05:59:59
INS-W_1077,2021-04-25,night,1.0,0.0,337.525033333335,33.2448598150075,0.0,0.0,0.0,2021-04-25 23:59:59
INS-W_1077,2021-04-26,afternoon,8.0,1335.66814865021,282.982050000001,11523.8419848756,0.0,0.0,0.0,2021-04-26 11:59:59
INS-W_1077,2021-04-26,evening,1.0,0.0,357.987533333334,142.600380435913,0.0,0.0,0.0,2021-04-26 17:59:59
INS-W_1077,2021-04-26,morning,1.0,0.0,357.923316666667,406.582661604532,0.0,0.0,0.0,2021-04-26 05:59:59
INS-W_1077,2021-04-26,night,1.0,7.07323088988687e-10,358.932983333334,385.569295561475,0.0,0.0,0.0,2021-04-26 23:59:59
INS-W_1077,2021-04-27,afternoon,1.0,0.0,356.9855,182.757534882165,0.0,0.0,0.0,2021-04-27 11:59:59
INS-W_1077,2021-04-27,evening,1.0,0.0,357.989716666667,117.357137931128,0.0,0.0,0.0,2021-04-27 17:59:59
INS-W_1077,2021-04-27,morning,1.0,0.0,359.98725,94.1661739467677,0.0,0.0,0.0,2021-04-27 05:59:59
INS-W_1077,2021-04-27,night,1.0,0.0,359.984183333334,49.7156672548581,0.0,0.0,0.0,2021-04-27 23:59:59
INS-W_1077,2021-04-28,afternoon,1.0,0.0,358.986483333334,240.771274995936,0.0,0.0,0.0,2021-04-28 11:59:59
INS-W_1077,2021-04-28,evening,1.0,0.0,349.983116666667,447.637249666782,0.0,0.0,0.0,2021-04-28 17:59:59
INS-W_1077,2021-04-28,morning,1.0,0.0,358.9886,57.9265250624786,0.0,0.0,0.0,2021-04-28 05:59:59
INS-W_1077,2021-04-28,night,1.0,0.0,359.98775,46.3131831555685,0.0,0.0,0.0,2021-04-28 23:59:59
INS-W_1077,2021-04-29,afternoon,1.0,0.0,357.988866666667,167.017737066743,0.0,0.0,0.0,2021-04-29 11:59:59
INS-W_1077,2021-04-29,evening,1.0,0.0,356.989600000001,142.097052080706,0.0,0.0,0.0,2021-04-29 17:59:59
INS-W_1077,2021-04-29,morning,1.0,0.0,357.991733333333,80.7533137759573,0.0,0.0,0.0,2021-04-29 05:59:59
INS-W_1077,2021-04-29,night,1.0,0.0,358.988933333334,89.8109134961182,0.0,0.0,0.0,2021-04-29 23:59:59
INS-W_1077,2021-04-30,afternoon,1.0,0.0,358.989066666667,62.6322543314218,0.0,0.0,0.0,2021-04-30 11:59:59
INS-W_1077,2021-04-30,evening,1.0,0.0,359.990716666667,8.82267695631608,0.0,0.0,0.0,2021-04-30 17:59:59
INS-W_1077,2021-04-30,morning,1.0,0.0,359.988200000001,23.0861376010484,0.0,0.0,0.0,2021-04-30 05:59:59
INS-W_1077,2021-04-30,night,1.0,0.0,356.736333333334,125.476337138434,0.0,0.0,0.0,2021-04-30 23:59:59
INS-W_1077,2021-05-01,afternoon,1.0,0.0,273.525066666666,28.3654384784734,0.0,0.0,0.0,2021-05-01 11:59:59
INS-W_1077,2021-05-01,evening,1.0,0.0,359.990900000001,31.2503820787922,0.0,0.0,0.0,2021-05-01 17:59:59
INS-W_1077,2021-05-01,morning,1.0,0.0,358.992200000001,78.2496398086711,0.0,0.0,0.0,2021-05-01 05:59:59
INS-W_1077,2021-05-01,night,1.0,0.0,359.991916666668,14.7255904360398,0.0,0.0,0.0,2021-05-01 23:59:59
INS-W_1077,2021-05-02,afternoon,1.0,0.0,359.991666666667,0.0,0.0,0.0,0.0,2021-05-02 11:59:59
INS-W_1077,2021-05-02,evening,1.0,0.0,359.9805,35.0998181545347,0.0,0.0,0.0,2021-05-02 17:59:59
INS-W_1077,2021-05-02,morning,1.0,0.0,359.992416666667,9.54319340373777,0.0,0.0,0.0,2021-05-02 05:59:59
INS-W_1077,2021-05-02,night,1.0,0.0,359.990366666668,24.5995326608033,0.0,0.0,0.0,2021-05-02 23:59:59
INS-W_1077,2021-05-03,afternoon,1.0,0.0,359.991633333334,4.56492250032083,0.0,0.0,0.0,2021-05-03 11:59:59
INS-W_1077,2021-05-03,evening,1.0,0.0,303.4775,64.7175174952868,0.0,0.0,0.0,2021-05-03 17:59:59
INS-W_1077,2021-05-03,morning,1.0,0.0,359.983900000001,10.6961363112673,0.0,0.0,0.0,2021-05-03 05:59:59
INS-W_1077,2021-05-03,night,1.0,0.0,359.991866666668,6.28628818219889,0.0,0.0,0.0,2021-05-03 23:59:59
INS-W_1077,2021-05-04,afternoon,1.0,0.0,358.988533333334,65.3436154494857,0.0,0.0,0.0,2021-05-04 11:59:59
INS-W_1077,2021-05-04,evening,1.0,0.0,358.9882,55.9935219687202,0.0,0.0,0.0,2021-05-04 17:59:59
INS-W_1077,2021-05-04,morning,1.0,0.0,359.983083333334,27.0800168195846,0.0,0.0,0.0,2021-05-04 05:59:59
INS-W_1077,2021-05-04,night,1.0,0.0,359.979400000001,82.4158721910551,0.0,0.0,0.0,2021-05-04 23:59:59
INS-W_1077,2021-05-05,afternoon,1.0,0.0,329.98135,125.638268452352,0.0,0.0,0.0,2021-05-05 11:59:59
INS-W_1077,2021-05-05,evening,1.0,0.0,357.98745,125.23997396198,0.0,0.0,0.0,2021-05-05 17:59:59
INS-W_1077,2021-05-05,morning,1.0,0.0,167.742316666667,0.0,0.0,0.0,0.0,2021-05-05 05:59:59
INS-W_1077,2021-05-05,night,1.0,0.0,280.251666666667,0.0,0.0,0.0,0.0,2021-05-05 23:59:59
INS-W_1077,2021-05-06,afternoon,1.0,0.0,265.760466666667,8.99639114029516,0.0,0.0,0.0,2021-05-06 11:59:59
INS-W_1077,2021-05-06,evening,1.0,0.0,358.97355,126.884559705774,0.0,0.0,0.0,2021-05-06 17:59:59
INS-W_1077,2021-05-06,morning,1.0,0.0,358.984016666667,74.5985216919906,0.0,0.0,0.0,2021-05-06 05:59:59
INS-W_1077,2021-05-06,night,1.0,0.0,358.98315,122.019965824999,0.0,0.0,0.0,2021-05-06 23:59:59
INS-W_1077,2021-05-07,afternoon,1.0,0.0,358.976900000001,116.142840051444,0.0,0.0,0.0,2021-05-07 11:59:59
INS-W_1077,2021-05-07,evening,1.0,0.0,359.974900000001,119.328911405314,0.0,0.0,0.0,2021-05-07 17:59:59
INS-W_1077,2021-05-07,morning,1.0,0.0,359.980883333334,72.8783069104234,0.0,0.0,0.0,2021-05-07 05:59:59
INS-W_1077,2021-05-07,night,1.0,0.0,359.983816666667,31.0235464826118,0.0,0.0,0.0,2021-05-07 23:59:59
INS-W_1077,2021-05-08,afternoon,1.0,1.9168462679353e-09,326.20375,58.0207243157749,0.0,0.0,0.0,2021-05-08 11:59:59
INS-W_1077,2021-05-08,evening,1.0,0.0,359.974433333334,59.742952232459,0.0,0.0,0.0,2021-05-08 17:59:59
INS-W_1077,2021-05-08,morning,1.0,7.07323088988687e-10,359.982300000001,32.6739915598434,0.0,0.0,0.0,2021-05-08 05:59:59
INS-W_1077,2021-05-08,night,1.0,0.0,359.963983333334,106.143440624879,0.0,0.0,0.0,2021-05-08 23:59:59
INS-W_1077,2021-05-09,afternoon,1.0,7.07323088988687e-10,355.906616666667,671.743977654262,0.0,0.0,0.0,2021-05-09 11:59:59
INS-W_1077,2021-05-09,evening,1.0,2.04318485496552e-09,357.926916666667,558.788140937818,0.0,0.0,0.0,2021-05-09 17:59:59
INS-W_1077,2021-05-09,morning,1.0,0.0,359.91735,331.067697937093,0.0,0.0,0.0,2021-05-09 05:59:59
INS-W_1077,2021-05-09,night,1.0,0.0,359.771533333333,260.995144700147,0.0,0.0,0.0,2021-05-09 23:59:59
INS-W_1077,2021-05-10,afternoon,1.0,0.0,358.943933333334,317.389823504716,0.0,0.0,0.0,2021-05-10 11:59:59
INS-W_1077,2021-05-10,evening,1.0,7.07323088988687e-10,356.898883333334,626.745050300583,0.0,0.0,0.0,2021-05-10 17:59:59
INS-W_1077,2021-05-10,morning,1.0,2.0431852388981104e-09,358.90415,475.998197193716,0.0,0.0,0.0,2021-05-10 05:59:59
INS-W_1077,2021-05-10,night,1.0,0.0,358.933416666667,251.492868949057,0.0,0.0,0.0,2021-05-10 23:59:59
INS-W_1077,2021-05-11,afternoon,1.0,0.0,353.930383333334,928.170589720086,0.0,0.0,0.0,2021-05-11 11:59:59
INS-W_1077,2021-05-11,evening,1.0,0.0,352.935483333334,616.796335684274,0.0,0.0,0.0,2021-05-11 17:59:59
INS-W_1077,2021-05-11,morning,1.0,0.0,355.927466666667,516.654853665693,0.0,0.0,0.0,2021-05-11 05:59:59
INS-W_1077,2021-05-11,night,1.0,1.4146461779773701e-09,353.9426,362.905189176517,0.0,0.0,0.0,2021-05-11 23:59:59
INS-W_1077,2021-05-12,afternoon,1.0,0.0,358.984216666667,146.540102715052,0.0,0.0,0.0,2021-05-12 11:59:59
INS-W_1077,2021-05-12,evening,1.0,0.0,359.981183333334,32.0541756625011,0.0,0.0,0.0,2021-05-12 17:59:59
INS-W_1077,2021-05-12,morning,1.0,0.0,350.929133333333,710.89321777765,0.0,0.0,0.0,2021-05-12 05:59:59
INS-W_1077,2021-05-12,night,1.0,0.0,357.934633333334,450.673398769409,0.0,0.0,0.0,2021-05-12 23:59:59
INS-W_1077,2021-05-13,afternoon,6.0,573.711881890451,289.988583333334,4978.85486739054,0.0,0.0,0.0,2021-05-13 11:59:59
INS-W_1077,2021-05-13,evening,1.0,0.0,356.990366666667,192.718930344614,0.0,0.0,0.0,2021-05-13 17:59:59
INS-W_1077,2021-05-13,morning,1.0,7.07323088988687e-10,353.982833333333,318.010762238475,0.0,0.0,0.0,2021-05-13 05:59:59
INS-W_1077,2021-05-13,night,1.0,0.0,359.987983333334,23.6028783899921,0.0,0.0,0.0,2021-05-13 23:59:59
INS-W_1077,2021-05-14,afternoon,1.0,0.0,359.9838,59.4752179077731,0.0,0.0,0.0,2021-05-14 11:59:59
INS-W_1077,2021-05-14,evening,1.0,0.0,359.987333333334,27.014373365637,0.0,0.0,0.0,2021-05-14 17:59:59
INS-W_1077,2021-05-14,morning,1.0,0.0,358.988566666667,64.8119658744783,0.0,0.0,0.0,2021-05-14 05:59:59
INS-W_1077,2021-05-14,night,1.0,0.0,355.983600000001,339.281954111479,0.0,0.0,0.0,2021-05-14 23:59:59
INS-W_1077,2021-05-15,afternoon,1.0,0.0,272.407266666667,60.2677068335879,0.0,0.0,0.0,2021-05-15 11:59:59
INS-W_1077,2021-05-15,evening,1.0,0.0,172.862083333333,12.594993546974,0.0,0.0,0.0,2021-05-15 17:59:59
INS-W_1077,2021-05-15,morning,1.0,0.0,359.987316666667,43.9072158462858,0.0,0.0,0.0,2021-05-15 05:59:59
INS-W_1077,2021-05-15,night,1.0,0.0,359.985583333334,50.1642614095344,0.0,0.0,0.0,2021-05-15 23:59:59
INS-W_1077,2021-05-16,afternoon,1.0,7.07323088988687e-10,358.990633333334,40.3993783363655,0.0,0.0,0.0,2021-05-16 11:59:59
INS-W_1077,2021-05-16,evening,1.0,0.0,358.987033333333,35.1325147681131,0.0,0.0,0.0,2021-05-16 17:59:59
INS-W_1077,2021-05-16,morning,1.0,0.0,119.325483333333,12.7169174301099,0.0,0.0,0.0,2021-05-16 05:59:59
INS-W_1077,2021-05-16,night,,,,,,,,2021-05-16 23:59:59
INS-W_1077,2021-05-17,afternoon,1.0,0.0,358.988466666667,74.2197424273926,0.0,0.0,0.0,2021-05-17 11:59:59
INS-W_1077,2021-05-17,evening,1.0,0.0,356.987966666667,135.040318674603,0.0,0.0,0.0,2021-05-17 17:59:59
INS-W_1077,2021-05-17,morning,1.0,7.07323088988687e-10,357.987950000001,161.422918839509,0.0,0.0,0.0,2021-05-17 05:59:59
INS-W_1077,2021-05-17,night,1.0,0.0,357.6868,244.226609552676,0.0,0.0,0.0,2021-05-17 23:59:59
INS-W_1077,2021-05-18,afternoon,1.0,0.0,352.969150000001,466.593650066391,0.0,0.0,0.0,2021-05-18 11:59:59
INS-W_1077,2021-05-18,evening,1.0,0.0,352.930100000001,672.699276484855,0.0,0.0,0.0,2021-05-18 17:59:59
INS-W_1077,2021-05-18,morning,1.0,0.0,359.990916666668,8.29520678979066,0.0,0.0,0.0,2021-05-18 05:59:59
INS-W_1077,2021-05-18,night,1.0,0.0,359.991816666668,17.4546172010061,0.0,0.0,0.0,2021-05-18 23:59:59
INS-W_1077,2021-05-19,afternoon,1.0,0.0,340.950266666667,1071.75730499779,0.0,0.0,0.0,2021-05-19 11:59:59
INS-W_1077,2021-05-19,evening,1.0,7.07323088988687e-10,352.9328,777.373098982069,0.0,0.0,0.0,2021-05-19 17:59:59
INS-W_1077,2021-05-19,morning,1.0,0.0,353.944566666667,458.894141690894,0.0,0.0,0.0,2021-05-19 05:59:59
INS-W_1077,2021-05-19,night,1.0,2.04318968940759e-09,359.953550000001,182.5881834423,0.0,0.0,0.0,2021-05-19 23:59:59
INS-W_1077,2021-05-20,afternoon,1.0,0.0,359.965550000001,138.500824014396,0.0,0.0,0.0,2021-05-20 11:59:59
INS-W_1077,2021-05-20,evening,1.0,0.0,329.989216666668,1489.58551445618,0.0,0.0,0.0,2021-05-20 17:59:59
INS-W_1077,2021-05-20,morning,1.0,0.0,359.96715,83.7659535269467,0.0,0.0,0.0,2021-05-20 05:59:59
INS-W_1077,2021-05-20,night,1.0,0.0,353.935,502.624423745981,0.0,0.0,0.0,2021-05-20 23:59:59
INS-W_1077,2021-05-21,afternoon,5.0,16946.2640373481,126.8786,41602.7248047983,0.0,0.0,0.0,2021-05-21 11:59:59
INS-W_1077,2021-05-21,evening,1.0,0.0,0.0,1720.6439321688,0.0,0.0,0.0,2021-05-21 17:59:59
INS-W_1077,2021-05-21,morning,1.0,0.0,339.983383333334,1118.2488389061,0.0,0.0,0.0,2021-05-21 05:59:59
INS-W_1077,2021-05-21,night,1.0,0.0,334.988983333335,1484.61754533788,0.0,0.0,0.0,2021-05-21 23:59:59
INS-W_1077,2021-05-22,afternoon,1.0,7.07323088988687e-10,0.0,68.5972830988676,0.0,0.0,0.0,2021-05-22 11:59:59
INS-W_1077,2021-05-22,evening,1.0,0.0,0.0,38.4883550365253,0.0,0.0,0.0,2021-05-22 17:59:59
INS-W_1077,2021-05-22,morning,1.0,0.0,0.0,0.357896012048577,0.0,0.0,0.0,2021-05-22 05:59:59
INS-W_1077,2021-05-22,night,1.0,0.0,0.0,51.0916163927697,0.0,0.0,0.0,2021-05-22 23:59:59
INS-W_1077,2021-05-23,afternoon,3.0,149.938936740613,0.0,3375.2270872254,0.0,39.0,2.99955,2021-05-23 11:59:59
INS-W_1077,2021-05-23,evening,1.0,0.0,0.0,331.478736263931,0.0,0.0,0.0,2021-05-23 17:59:59
INS-W_1077,2021-05-23,morning,1.0,0.0,0.0,2.63681155155524,0.0,0.0,0.0,2021-05-23 05:59:59
INS-W_1077,2021-05-23,night,1.0,0.0,0.0,0.351863812227757,0.0,0.0,0.0,2021-05-23 23:59:59
INS-W_1077,2021-05-24,afternoon,3.0,185.098631090654,0.0,2820.32128831645,0.0,17.0021833333333,5.00016666666667,2021-05-24 11:59:59
INS-W_1077,2021-05-24,evening,1.0,7.07323088988687e-10,0.0,1157.72157375493,0.0,0.0,0.0,2021-05-24 17:59:59
INS-W_1077,2021-05-24,morning,1.0,0.0,0.0,218.168610736282,0.0,0.0,0.0,2021-05-24 05:59:59
INS-W_1077,2021-05-24,night,1.0,0.0,0.0,18.1656990721533,0.0,0.0,0.0,2021-05-24 23:59:59
INS-W_1077,2021-05-25,afternoon,1.0,0.0,0.0,640.751965030163,0.0,0.0,0.0,2021-05-25 11:59:59
INS-W_1077,2021-05-25,evening,1.0,0.0,0.0,830.091564313425,0.0,0.0,0.0,2021-05-25 17:59:59
INS-W_1077,2021-05-25,morning,1.0,0.0,0.0,471.796471363791,0.0,0.0,0.0,2021-05-25 05:59:59
INS-W_1077,2021-05-25,night,1.0,0.0,0.0,1450.68109626876,0.0,0.0,0.0,2021-05-25 23:59:59
INS-W_1077,2021-05-26,afternoon,1.0,0.0,0.0,548.670227880757,0.0,0.0,0.0,2021-05-26 11:59:59
INS-W_1077,2021-05-26,evening,1.0,0.0,0.0,354.81398181338,0.0,0.0,0.0,2021-05-26 17:59:59
INS-W_1077,2021-05-26,morning,1.0,0.0,0.0,902.626037366413,0.0,0.0,0.0,2021-05-26 05:59:59
INS-W_1077,2021-05-26,night,1.0,0.0,0.0,1517.40429499037,0.0,0.0,0.0,2021-05-26 23:59:59
INS-W_1077,2021-05-27,afternoon,1.0,0.0,0.0,758.84037455907,0.0,0.0,0.0,2021-05-27 11:59:59
INS-W_1077,2021-05-27,evening,1.0,0.0,0.0,767.807973746125,0.0,0.0,0.0,2021-05-27 17:59:59
INS-W_1077,2021-05-27,morning,1.0,0.0,0.0,554.566097245853,0.0,0.0,0.0,2021-05-27 05:59:59
INS-W_1077,2021-05-27,night,1.0,0.0,0.0,1465.7073582581,0.0,0.0,0.0,2021-05-27 23:59:59
INS-W_1077,2021-05-28,afternoon,3.0,337.707431357582,0.0,3550.54682359202,0.0,4.00001666666667,0.0,2021-05-28 11:59:59
INS-W_1077,2021-05-28,evening,1.0,0.0,0.0,123.957449007554,0.0,0.0,0.0,2021-05-28 17:59:59
INS-W_1077,2021-05-28,morning,1.0,0.0,0.0,869.354166844353,0.0,0.0,0.0,2021-05-28 05:59:59
INS-W_1077,2021-05-28,night,1.0,0.0,0.0,653.867674015912,0.0,0.0,0.0,2021-05-28 23:59:59
INS-W_1077,2021-05-29,afternoon,12.0,759.535912664689,0.0,10963.1978885956,70.9979833333333,50.0007,0.0,2021-05-29 11:59:59
INS-W_1077,2021-05-29,evening,7.0,249.438764823998,0.0,6137.84243596418,0.0,1.99858333333333,0.0,2021-05-29 17:59:59
INS-W_1077,2021-05-29,morning,1.0,0.0,0.0,8.47022403412475,0.0,0.0,0.0,2021-05-29 05:59:59
INS-W_1077,2021-05-29,night,1.0,0.0,0.0,23.4979001288413,0.0,0.0,0.0,2021-05-29 23:59:59
INS-W_1077,2021-05-30,afternoon,1.0,0.0,0.0,60.6349156391083,0.0,0.0,0.0,2021-05-30 11:59:59
INS-W_1077,2021-05-30,evening,1.0,0.0,0.0,46.9182049001124,0.0,0.0,0.0,2021-05-30 17:59:59
INS-W_1077,2021-05-30,morning,1.0,0.0,0.0,4879.46432566617,0.0,0.0,0.0,2021-05-30 05:59:59
INS-W_1077,2021-05-30,night,1.0,0.0,0.0,4548.37542116217,0.0,0.0,0.0,2021-05-30 23:59:59
INS-W_1077,2021-05-31,afternoon,4.0,155.545242393059,0.0,1438.08043955455,0.0,0.992783333333333,0.0,2021-05-31 11:59:59
INS-W_1077,2021-05-31,evening,8.0,302.335603563428,0.0,4253.82852069969,26.9985166666667,68.9977,0.0,2021-05-31 17:59:59
INS-W_1077,2021-05-31,morning,1.0,0.0,0.0,395.03145063031,0.0,0.0,0.0,2021-05-31 05:59:59
INS-W_1077,2021-05-31,night,1.0,0.0,0.0,3.19489605557481,0.0,0.0,0.0,2021-05-31 23:59:59
INS-W_1077,2021-06-01,afternoon,1.0,1.9056210881209703e-09,0.0,849.434751342089,0.0,0.0,0.0,2021-06-01 11:59:59
INS-W_1077,2021-06-01,evening,1.0,1.9056219490210703e-09,0.0,695.275822365778,0.0,0.0,0.0,2021-06-01 17:59:59
INS-W_1077,2021-06-01,morning,1.0,7.07323088988687e-10,0.0,189.173872335211,0.0,0.0,0.0,2021-06-01 05:59:59
INS-W_1077,2021-06-01,night,1.0,0.0,0.0,266.549416688194,0.0,0.0,0.0,2021-06-01 23:59:59
INS-W_1077,2021-06-02,afternoon,1.0,0.0,0.0,94.471003972152,0.0,0.0,0.0,2021-06-02 11:59:59
INS-W_1077,2021-06-02,evening,1.0,0.0,0.0,177.346315440985,0.0,0.0,0.0,2021-06-02 17:59:59
